episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
140,1.0,3.1999307749181387,0.6831797046126824,0.21476112321876797,30.0,1.1,14,0.0,False,True,0.7916706926230739,1,17.709159380834848,1377.565,prepare,0.0,0
140,2.0,3.1997327938476627,0.6831032114197833,0.18326595495146542,-8.0,3.3,3,0.5877829368286791,False,True,0.7905513581379271,1,17.709159380834848,1377.632,in_progress,0.0,0
140,3.0,3.207048958865686,0.6871919755052279,1.2391828933871203,-18.0,3.0,1,0.5420887123508454,False,True,0.8319378842279562,1,17.709159380834848,1377.698,in_progress,0.0,0
140,4.0,3.224707952705779,0.6868405189694193,0.9764747604149436,-18.0,3.0,1,0.5547543925646009,False,True,0.9316131991485658,1,17.709159380834848,1377.767,in_progress,0.0,0
140,5.0,3.2564666400561633,0.6825818174869884,-0.1111985422911098,-18.0,1.6,0,0.22563451433417925,False,True,1.1109109733190121,1,17.709159380834848,1377.834,in_progress,0.0,0
140,6.0,3.3045942619249993,0.6708589839370931,-2.7072026361540282,7.5,2.1,10,0.33364605585819657,False,True,1.382576119940417,2,17.709159380834848,1377.91,in_progress,0.0,0
140,7.0,3.378443407459217,0.6647979612743189,-3.2499935283871513,-8.0,3.3,3,0.6131023046208826,False,True,1.7996683230219919,2,17.709159380834848,1377.972,in_progress,0.0,0
140,8.0,3.4472141161428325,0.663411405300435,-2.7568491682711027,7.5,2.1,10,0.34513039448503646,False,True,2.1880004480229633,3,17.709159380834848,1378.031,in_progress,0.0,0
140,9.0,3.527497549710947,0.6662418787192018,-1.2417834773287675,7.5,2.1,10,0.37048979210449334,False,True,2.6413348375154158,3,17.709159380834848,1378.101,in_progress,0.0,0
140,10.0,3.630933065770973,0.681901641122987,2.517890423141859,4.0,2.2,8,0.46636879383476526,False,True,3.2254489727345215,4,17.709159380834848,1378.172,in_progress,0.0,0
140,11.0,3.7547673013612526,0.7046105747105195,5.94591659574814,0.0,3.7,7,0.7728896636560358,False,True,3.924763632625354,5,17.709159380834848,1378.244,in_progress,0.0,0
140,12.0,3.8895686813453603,0.7310940381731982,8.555816133312794,15.0,1.7,12,0.2807003800216884,False,True,4.6860083370499686,6,17.709159380834848,1378.307,in_progress,0.0,0
140,13.0,4.009658025533632,0.7625781509006636,11.424606847342357,-5.0,3.4,5,0.45406414622647207,False,True,5.364189918867736,6,17.709159380834848,1378.363,in_progress,0.0,0
140,14.0,4.119427203487228,0.7953951280980716,13.632261510472386,-5.0,3.4,5,0.32887833987794884,False,True,5.984102317402204,7,17.709159380834848,1378.436,in_progress,0.0,0
140,15.0,4.2715060913235545,0.8261154697099611,12.410727545850094,-8.0,1.9,2,0.15763631653210086,False,True,6.84292671184705,8,17.709159380834848,1378.505,in_progress,0.0,0
140,16.0,4.419065887895889,0.8415210118124021,8.922570417949554,-8.0,1.9,2,0.14108111299031853,False,True,7.676194376318449,9,17.709159380834848,1378.568,in_progress,0.0,0
140,17.0,4.554687563449427,0.8455311216578626,5.413591753998369,-8.0,1.9,2,0.12298320072046073,False,True,8.442030236239818,10,17.709159380834848,1378.634,in_progress,0.0,0
140,18.0,4.698272092896168,0.8403069850381291,1.7230232466651592,30.0,1.1,14,0.08027837400878624,False,True,9.25282270809722,11,17.709159380834848,1378.705,in_progress,0.0,0
140,19.0,4.820062207393036,0.8341838962817658,-0.5743014939778754,-8.0,1.9,2,0.1637286031771576,False,True,9.940548338745302,12,17.709159380834848,1378.768,in_progress,0.0,0
140,20.0,4.937405536600672,0.8224482905664053,-3.014960802350754,-8.0,1.9,2,0.20013388066795684,False,True,10.603139841478965,13,17.709159380834848,1378.83,in_progress,0.0,0
