episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,3.1998405331020385,0.6831213119638565,0.18376992885825383,-18.0,3.0,1,0.0,False,True,0.791160063481529,1,17.709159380834848,737.116,prepare,0.0,0
80,2.0,3.199732793847639,0.6831032114197833,0.18326595495146542,7.5,2.0,10,0.28138359807798485,False,True,0.7905513581379274,1,17.709159380834848,737.202,in_progress,0.0,0
80,3.0,3.211589928030866,0.6859511303533321,0.8250779278869301,0.0,2.2,6,0.35138558140306053,False,True,0.8575307937217835,1,17.709159380834848,737.264,in_progress,0.0,0
80,4.0,3.237858866222512,0.6875203685371019,1.12320762399024,0.0,2.2,6,0.3741604905395008,False,True,1.00587950900083,1,17.709159380834848,737.329,in_progress,0.0,0
80,5.0,3.278017962782958,0.6915702981605214,1.8468171805654796,4.0,2.1,8,0.3793344295125727,False,True,1.2326844658515437,1,17.709159380834848,737.398,in_progress,0.0,0
80,6.0,3.3338439434079277,0.699554171275211,3.262512950781134,-18.0,3.0,1,0.5826914483329197,False,True,1.5479910255301124,2,17.709159380834848,737.468,in_progress,0.0,0
80,7.0,3.399454149347797,0.7052626417834932,3.623183263607191,30.0,1.3,15,0.1793986129183211,False,True,1.918369610135911,2,17.709159380834848,737.529,in_progress,0.0,0
80,8.0,3.471725987952437,0.7153459319925686,4.620486595186262,7.5,3.3,11,0.5893061068059493,False,True,2.3264883193243384,3,17.709159380834848,737.6,in_progress,0.0,0
80,9.0,3.5583774075791066,0.7416796403820385,8.91423543093003,-18.0,3.0,1,0.4315754464133723,False,True,2.8158755875834554,3,17.709159380834848,737.672,in_progress,0.0,0
80,10.0,3.649137514619434,0.7648013464612842,10.772433606485793,-8.0,1.8,2,0.16763871535581304,False,True,3.3284309564431327,4,17.709159380834848,737.736,in_progress,0.0,0
80,11.0,3.7514341351158897,0.7763129353431538,9.084282203051833,7.5,2.0,10,0.1916056893768014,False,True,3.9060932422299426,5,17.709159380834848,737.802,in_progress,0.0,0
80,12.0,3.8664288299011043,0.7922640397035662,8.644764793231131,-18.0,1.5,0,0.11819879769729469,False,True,4.555462491347772,5,17.709159380834848,737.865,in_progress,0.0,0
80,13.0,3.9721889828521992,0.8071861576332087,8.392329888535441,-5.0,3.4,5,0.29383962663961,False,True,5.152697434077895,6,17.709159380834848,737.938,in_progress,0.0,0
80,14.0,4.090360802356931,0.8160958640647975,6.607690158163205,-8.0,3.3,3,0.26462949649674616,False,True,5.820006963227897,7,17.709159380834848,737.993,in_progress,0.0,0
80,15.0,4.2033100548105615,0.8141356685230303,3.256988233032676,-18.0,3.0,1,0.25541154753797424,False,True,6.457809020648687,8,17.709159380834848,738.07,in_progress,0.0,0
80,16.0,4.361419353675412,0.7947082532300549,-2.485643918129164,4.0,3.6,9,0.4664932244146454,False,True,7.3505847026088045,9,17.709159380834848,738.134,in_progress,0.0,0
80,17.0,4.506243914590623,0.7718553714232024,-6.06212064561595,7.5,3.3,11,0.5147623857954321,False,True,8.168330932522002,10,17.709159380834848,738.189,in_progress,0.0,0
80,18.0,4.666264982704674,0.7623362280375912,-4.695725118752579,15.0,1.6,12,0.28281919402476796,False,True,9.07192328823659,11,17.709159380834848,738.265,in_progress,0.0,0
80,19.0,4.8467341673316895,0.767008663348152,-0.8066354169286364,30.0,1.3,15,0.25851175122553394,False,True,10.091013514118979,12,17.709159380834848,738.33,in_progress,0.0,0
80,20.0,4.9784122460502225,0.7791749743337828,2.1245132565128833,-8.0,3.3,3,0.5661295833177342,False,True,10.834601305348937,13,17.709159380834848,738.401,in_progress,0.0,0
80,21.0,5.14978149237332,0.7956602468050918,3.862499600614722,0.0,2.2,6,0.39946833405100934,False,True,11.802301478501462,14,17.709159380834848,738.462,in_progress,0.0,0
80,22.0,5.300903659056992,0.7961225802509566,2.0246758748322398,-5.0,2.0,4,0.37724398613838905,False,True,12.65562644121465,15,17.709159380834848,738.527,in_progress,0.0,0
80,23.0,5.446584057210713,0.7872790018937992,-0.778053800603742,-8.0,1.8,2,0.3858189313450152,False,True,13.478324239709144,16,17.709159380834848,738.597,in_progress,0.0,0
80,24.0,5.590603211611495,0.7648687274775144,-4.930957772724911,-5.0,3.4,5,0.6708271569393742,False,True,14.291976680685654,17,17.709159380834848,738.669,in_progress,0.0,0
80,25.0,5.738567068887293,0.7325387726240433,-8.941369377037402,4.0,2.1,8,0.2379455144584905,False,True,15.126743793691347,18,17.709159380834848,738.731,in_progress,0.0,0
80,26.0,5.877047207685138,0.7023676589433957,-10.989002197046942,4.0,2.1,8,0.10574713019662091,False,True,15.908322026989103,19,17.709159380834848,738.797,in_progress,0.0,0
80,27.0,6.008108891215604,0.676070234642994,-11.20365118210846,15.0,1.6,12,0.010914083265678283,False,True,16.649223865669807,20,17.709159380834848,738.865,in_progress,0.0,0
80,28.0,6.152712922427435,0.6569778086946211,-9.256706626850242,30.0,1.3,15,0.11589209527524161,False,True,17.46162557846251,21,17.709159380834848,738.935,in_progress,0.0,0
80,29.0,6.283361317646566,0.6524626112423481,-5.85630438616736,30.0,1.1,14,0.03045094112325518,False,True,18.186269715432175,22,17.709159380834848,738.998,in_progress,0.0,0
80,30.0,6.383534218774094,0.6569215208578831,-2.666914304408927,30.0,1.3,15,-0.03762879788996018,False,True,18.73868521562011,22,17.709159380834848,739.07,in_progress,0.0,0
